payment_id,merchant_id,cause,needs_human,difference_paise,ledger_paise,settlement_paise,captured_ts,refunded_ts,utrs,bank_captured_on,settled_on,remarks
pay_000009018173,M58350220,timing_captured_after_cutoff,False,150035,150035,,2025-09-15 18:38:57,,,,,
pay_000009018174,M58350220,timing_captured_after_cutoff,False,19988,19988,,2025-09-15 19:26:02,,,,,
pay_000009018175,M65003880,timing_captured_after_cutoff,False,1249963,1249963,,2025-09-15 23:46:40,,,,,
pay_000009018176,M40653891,timing_captured_after_cutoff,False,199990,199990,,2025-09-15 19:27:28,,,,,
pay_000009018177,M47549642,timing_captured_after_cutoff,False,349940,349940,,2025-09-15 20:00:54,,,,,
pay_000009018178,M11679602,timing_captured_after_cutoff,False,599927,599927,,2025-09-15 19:18:29,,,,,
pay_000009018179,M23521588,timing_captured_after_cutoff,False,9980,9980,,2025-09-15 23:48:59,,,,,
pay_000009018180,M37689941,timing_captured_after_cutoff,False,19930,19930,,2025-09-15 21:40:52,,,,,
pay_000009018181,M86171298,timing_captured_after_cutoff,False,24961,24961,,2025-09-15 18:30:22,,,,,
pay_000009018182,M19051462,timing_captured_after_cutoff,False,49901,49901,,2025-09-15 18:23:46,,,,,
pay_000009018183,M85602508,timing_captured_after_cutoff,False,24906,24906,,2025-09-15 21:30:07,,,,,
pay_000009018184,M44343181,timing_captured_after_cutoff,False,49902,49902,,2025-09-15 23:37:40,,,,,
pay_000009018185,M28990984,timing_captured_after_cutoff,False,24937,24937,,2025-09-15 22:51:45,,,,,
pay_000009018186,M77853702,timing_captured_after_cutoff,False,349997,349997,,2025-09-15 22:41:48,,,,,
pay_000009018187,M63224010,timing_captured_after_cutoff,False,199965,199965,,2025-09-15 23:44:14,,,,,
pay_000009018188,M25757525,timing_captured_after_cutoff,False,19985,19985,,2025-09-15 21:09:29,,,,,
pay_000009018189,M27814328,timing_captured_after_cutoff,False,99952,99952,,2025-09-15 23:43:47,,,,,
pay_000009018190,M52044167,timing_captured_after_cutoff,False,19923,19923,,2025-09-15 19:12:20,,,,,
pay_000009018191,M97115569,timing_captured_after_cutoff,False,599969,599969,,2025-09-15 23:56:20,,,,,
pay_000009018192,M57153232,timing_captured_after_cutoff,False,349967,349967,,2025-09-15 23:52:21,,,,,
pay_000009018193,M61648109,timing_captured_after_cutoff,False,9961,9961,,2025-09-15 19:25:18,,,,,
pay_000009018194,M25994767,timing_captured_after_cutoff,False,99982,99982,,2025-09-15 23:41:48,,,,,
pay_000009018195,M66546635,timing_captured_after_cutoff,False,49936,49936,,2025-09-15 21:25:25,,,,,
pay_000009018196,M30903465,timing_captured_after_cutoff,False,19953,19953,,2025-09-15 23:29:54,,,,,
pay_000009018197,M18694053,timing_captured_after_cutoff,False,150070,150070,,2025-09-15 23:13:31,,,,,
pay_000009018198,M75219533,timing_captured_after_cutoff,False,349936,349936,,2025-09-15 19:09:29,,,,,
pay_000009018199,M45674239,timing_captured_after_cutoff,False,599991,599991,,2025-09-15 18:15:12,,,,,
pay_000009018200,M20010054,timing_captured_after_cutoff,False,1249923,1249923,,2025-09-15 18:44:06,,,,,
pay_000009018201,M66585753,timing_captured_after_cutoff,False,1249906,1249906,,2025-09-15 19:51:57,,,,,
pay_000009018202,M72939559,timing_captured_after_cutoff,False,199911,199911,,2025-09-15 23:43:06,,,,,
pay_000009018203,M39637009,timing_captured_after_cutoff,False,199989,199989,,2025-09-15 22:02:40,,,,,
pay_000009018204,M98793572,timing_captured_after_cutoff,False,599902,599902,,2025-09-15 22:32:08,,,,,
pay_000009018205,M19258852,timing_captured_after_cutoff,False,24994,24994,,2025-09-15 19:55:00,,,,,
pay_000009018206,M68779434,timing_captured_after_cutoff,False,150019,150019,,2025-09-15 23:07:45,,,,,
pay_000009018207,M60222563,timing_captured_after_cutoff,False,349959,349959,,2025-09-15 20:48:43,,,,,
pay_000009018208,M75809988,timing_captured_after_cutoff,False,24908,24908,,2025-09-15 21:12:48,,,,,
pay_000009018209,M96048437,timing_captured_after_cutoff,False,199940,199940,,2025-09-15 20:46:49,,,,,
pay_000009018210,M49279774,timing_captured_after_cutoff,False,199946,199946,,2025-09-15 21:16:18,,,,,
pay_000009018211,M79019281,timing_captured_after_cutoff,False,19991,19991,,2025-09-15 20:45:18,,,,,
pay_000009018212,M37957105,timing_captured_after_cutoff,False,99969,99969,,2025-09-15 23:28:40,,,,,
pay_000009018213,M95735003,timing_captured_after_cutoff,False,599904,599904,,2025-09-15 22:20:00,,,,,
pay_000009018214,M91408484,timing_captured_after_cutoff,False,49964,49964,,2025-09-15 23:41:05,,,,,
pay_000009018215,M19037258,timing_captured_after_cutoff,False,599973,599973,,2025-09-15 21:53:07,,,,,
pay_000009018216,M59694325,timing_captured_after_cutoff,False,19948,19948,,2025-09-15 18:16:38,,,,,
pay_000009018217,M95352063,timing_captured_after_cutoff,False,99972,99972,,2025-09-15 22:39:16,,,,,
pay_000009018218,M92109215,timing_captured_after_cutoff,False,9942,9942,,2025-09-15 19:36:24,,,,,
pay_000009018219,M85365839,timing_captured_after_cutoff,False,1249984,1249984,,2025-09-15 22:34:21,,,,,
pay_000009018220,M92891774,timing_captured_after_cutoff,False,99935,99935,,2025-09-15 21:55:13,,,,,
pay_000009018221,M19051462,timing_captured_after_cutoff,False,19970,19970,,2025-09-15 21:07:29,,,,,
pay_000009018222,M87248824,timing_captured_after_cutoff,False,49948,49948,,2025-09-15 20:22:01,,,,,
pay_000009018223,M52140923,timing_captured_after_cutoff,False,199993,199993,,2025-09-15 21:20:48,,,,,
pay_000009018224,M21559956,timing_captured_after_cutoff,False,19997,19997,,2025-09-15 21:41:00,,,,,
pay_000009018225,M95262453,timing_captured_after_cutoff,False,150083,150083,,2025-09-15 18:16:49,,,,,
pay_000009018226,M87150816,timing_captured_after_cutoff,False,599956,599956,,2025-09-15 18:24:23,,,,,
pay_000009018227,M23926979,timing_captured_after_cutoff,False,150089,150089,,2025-09-15 22:26:58,,,,,
pay_000009018228,M58570562,timing_captured_after_cutoff,False,24923,24923,,2025-09-15 18:16:29,,,,,
pay_000009018229,M38543824,timing_captured_after_cutoff,False,599947,599947,,2025-09-15 21:16:24,,,,,
pay_000009018230,M11605963,timing_captured_after_cutoff,False,599934,599934,,2025-09-15 22:07:01,,,,,
pay_000009018231,M61801892,timing_captured_after_cutoff,False,49984,49984,,2025-09-15 19:53:46,,,,,
pay_000009018232,M74361119,timing_captured_after_cutoff,False,349905,349905,,2025-09-15 18:52:53,,,,,
pay_000009018233,M23926979,timing_captured_after_cutoff,False,150032,150032,,2025-09-15 23:35:15,,,,,
pay_000009018234,M88845810,timing_captured_after_cutoff,False,150073,150073,,2025-09-15 22:53:33,,,,,
pay_000009018235,M74389584,timing_captured_after_cutoff,False,24901,24901,,2025-09-15 18:54:22,,,,,
pay_000009018236,M42015979,timing_captured_after_cutoff,False,19988,19988,,2025-09-15 18:30:18,,,,,
pay_000009018237,M96342512,timing_captured_after_cutoff,False,150058,150058,,2025-09-15 20:20:52,,,,,
pay_000009018238,M89139629,timing_captured_after_cutoff,False,49903,49903,,2025-09-15 23:01:07,,,,,
pay_000009018239,M33446807,timing_captured_after_cutoff,False,349914,349914,,2025-09-15 23:13:15,,,,,
pay_000009018240,M39637009,timing_captured_after_cutoff,False,1249954,1249954,,2025-09-15 20:16:50,,,,,
pay_000009018241,M64145453,timing_captured_after_cutoff,False,349928,349928,,2025-09-15 18:03:05,,,,,
pay_000009018242,M29800659,timing_captured_after_cutoff,False,99908,99908,,2025-09-15 20:32:54,,,,,
pay_000009018243,M49496509,timing_captured_after_cutoff,False,49989,49989,,2025-09-15 23:38:20,,,,,
pay_000009018244,M23926979,timing_captured_after_cutoff,False,49984,49984,,2025-09-15 20:31:58,,,,,
pay_000009018245,M92568984,timing_captured_after_cutoff,False,99925,99925,,2025-09-15 21:13:35,,,,,
pay_000009018246,M47299138,timing_captured_after_cutoff,False,150021,150021,,2025-09-15 19:03:55,,,,,
pay_000009018247,M85695936,timing_captured_after_cutoff,False,24911,24911,,2025-09-15 19:46:28,,,,,
pay_000009018248,M28511554,timing_captured_after_cutoff,False,9946,9946,,2025-09-15 20:01:49,,,,,
pay_000009018249,M97285147,timing_captured_after_cutoff,False,24946,24946,,2025-09-15 18:17:36,,,,,
pay_000009018250,M77853702,timing_captured_after_cutoff,False,24954,24954,,2025-09-15 23:24:24,,,,,
pay_000009018251,M14460455,timing_captured_after_cutoff,False,9957,9957,,2025-09-15 19:41:27,,,,,
pay_000009018252,M54117248,timing_captured_after_cutoff,False,150076,150076,,2025-09-15 20:55:30,,,,,
pay_000009018253,M90812655,timing_captured_after_cutoff,False,19922,19922,,2025-09-15 22:32:42,,,,,
pay_000009018254,M89532034,timing_captured_after_cutoff,False,19921,19921,,2025-09-15 22:38:27,,,,,
pay_000009018255,M58602600,timing_captured_after_cutoff,False,99977,99977,,2025-09-15 20:43:13,,,,,
pay_000009018256,M36093158,timing_captured_after_cutoff,False,1249939,1249939,,2025-09-15 23:38:05,,,,,
pay_000009018257,M10167692,timing_captured_after_cutoff,False,349995,349995,,2025-09-15 19:08:09,,,,,
pay_000009018258,M20614833,timing_captured_after_cutoff,False,99987,99987,,2025-09-15 21:38:36,,,,,
pay_000009018259,M86128513,timing_captured_after_cutoff,False,150009,150009,,2025-09-15 20:22:54,,,,,
pay_000009018260,M56569368,timing_captured_after_cutoff,False,99968,99968,,2025-09-15 20:18:49,,,,,
pay_000009018261,M32854706,timing_captured_after_cutoff,False,99947,99947,,2025-09-15 20:14:36,,,,,
pay_000009018262,M44509947,timing_captured_after_cutoff,False,49914,49914,,2025-09-15 18:27:48,,,,,
pay_000009018263,M72939559,timing_captured_after_cutoff,False,24975,24975,,2025-09-15 18:53:30,,,,,
pay_000009018264,M30352926,timing_captured_after_cutoff,False,1249922,1249922,,2025-09-15 19:08:49,,,,,
pay_000009018265,M97104063,timing_captured_after_cutoff,False,24998,24998,,2025-09-15 22:41:41,,,,,
pay_000009018266,M42460996,timing_captured_after_cutoff,False,49997,49997,,2025-09-15 23:13:47,,,,,
pay_000009018267,M96590861,timing_captured_after_cutoff,False,99936,99936,,2025-09-15 21:54:14,,,,,
pay_000009018268,M37630633,timing_captured_after_cutoff,False,1249980,1249980,,2025-09-15 18:46:59,,,,,
pay_000009018269,M33463453,timing_captured_after_cutoff,False,599943,599943,,2025-09-15 19:09:19,,,,,
pay_000009018270,M52421201,timing_captured_after_cutoff,False,99927,99927,,2025-09-15 21:14:02,,,,,
pay_000009018271,M36902587,timing_captured_after_cutoff,False,349976,349976,,2025-09-15 21:07:19,,,,,
pay_000009018272,M89265581,timing_captured_after_cutoff,False,9950,9950,,2025-09-15 22:19:01,,,,,
pay_000009018273,M39637009,timing_captured_after_cutoff,False,9974,9974,,2025-09-15 18:18:59,,,,,
pay_000009018274,M25658844,timing_captured_after_cutoff,False,599993,599993,,2025-09-15 23:39:31,,,,,
pay_000009018275,M21539434,timing_captured_after_cutoff,False,19903,19903,,2025-09-15 19:41:45,,,,,
pay_000009018276,M47392676,timing_captured_after_cutoff,False,599922,599922,,2025-09-15 21:41:56,,,,,
pay_000009018277,M87248824,timing_captured_after_cutoff,False,1249916,1249916,,2025-09-15 18:58:25,,,,,
pay_000009018278,M87150816,timing_captured_after_cutoff,False,99934,99934,,2025-09-15 23:02:54,,,,,
pay_000009018279,M46127770,timing_captured_after_cutoff,False,1249979,1249979,,2025-09-15 23:42:25,,,,,
pay_000009018280,M41978779,timing_captured_after_cutoff,False,24999,24999,,2025-09-15 18:20:06,,,,,
pay_000009018281,M74389584,timing_captured_after_cutoff,False,9967,9967,,2025-09-15 23:33:26,,,,,
pay_000009018282,M79374858,timing_captured_after_cutoff,False,1249959,1249959,,2025-09-15 20:24:11,,,,,
pay_000009018283,M75150235,timing_captured_after_cutoff,False,49973,49973,,2025-09-15 18:43:31,,,,,
pay_000009018284,M85427386,timing_captured_after_cutoff,False,99957,99957,,2025-09-15 18:16:01,,,,,
pay_000009018285,M16388887,timing_captured_after_cutoff,False,9955,9955,,2025-09-15 18:47:46,,,,,
pay_000009018286,M58354812,timing_captured_after_cutoff,False,150048,150048,,2025-09-15 20:17:27,,,,,
pay_000009018287,M41404562,timing_captured_after_cutoff,False,199976,199976,,2025-09-15 19:42:18,,,,,
pay_000009018288,M50559107,timing_captured_after_cutoff,False,150068,150068,,2025-09-15 18:50:35,,,,,
pay_000009018289,M17376114,timing_captured_after_cutoff,False,1249986,1249986,,2025-09-15 19:26:31,,,,,
pay_000009018290,M16073075,timing_captured_after_cutoff,False,9907,9907,,2025-09-15 18:58:03,,,,,
pay_000009018291,M96048437,timing_captured_after_cutoff,False,349947,349947,,2025-09-15 19:28:30,,,,,
pay_000009018292,M10167692,timing_captured_after_cutoff,False,99927,99927,,2025-09-15 23:44:29,,,,,
pay_000009018293,M95262453,timing_captured_after_cutoff,False,349927,349927,,2025-09-15 23:34:10,,,,,
pay_000009018294,M79374858,timing_captured_after_cutoff,False,24909,24909,,2025-09-15 19:46:43,,,,,
pay_000009018295,M86648354,timing_captured_after_cutoff,False,349940,349940,,2025-09-15 18:33:04,,,,,
pay_000009018296,M26050621,timing_captured_after_cutoff,False,19971,19971,,2025-09-15 23:17:26,,,,,
pay_000009018297,M60222563,timing_captured_after_cutoff,False,49955,49955,,2025-09-15 21:05:30,,,,,
pay_000009018298,M42460996,timing_captured_after_cutoff,False,99919,99919,,2025-09-15 20:05:17,,,,,
pay_000009018299,M41404562,timing_captured_after_cutoff,False,150022,150022,,2025-09-15 20:49:56,,,,,
pay_000009018300,M73042576,timing_captured_after_cutoff,False,99929,99929,,2025-09-15 22:21:51,,,,,
pay_000009018301,M63947826,timing_captured_after_cutoff,False,150061,150061,,2025-09-15 23:34:57,,,,,
pay_000009018302,M44671111,timing_captured_after_cutoff,False,9985,9985,,2025-09-15 21:10:35,,,,,
pay_000009018303,M10979494,timing_captured_after_cutoff,False,99903,99903,,2025-09-15 19:03:40,,,,,
pay_000009018304,M75404338,timing_captured_after_cutoff,False,150054,150054,,2025-09-15 22:04:20,,,,,
pay_000009018305,M54117248,timing_captured_after_cutoff,False,24944,24944,,2025-09-15 19:24:43,,,,,
pay_000009018306,M77853702,timing_captured_after_cutoff,False,1249978,1249978,,2025-09-15 21:12:14,,,,,
pay_000009018307,M99281141,timing_captured_after_cutoff,False,49947,49947,,2025-09-15 21:19:40,,,,,
pay_000009018308,M68269082,timing_captured_after_cutoff,False,349971,349971,,2025-09-15 20:02:26,,,,,
pay_000009018309,M68269082,timing_captured_after_cutoff,False,24995,24995,,2025-09-15 20:02:33,,,,,
pay_000009018310,M86128513,timing_captured_after_cutoff,False,19944,19944,,2025-09-15 20:21:18,,,,,
pay_000009018311,M87299796,timing_captured_after_cutoff,False,349972,349972,,2025-09-15 19:52:38,,,,,
pay_000009018312,M26615659,timing_captured_after_cutoff,False,19927,19927,,2025-09-15 23:42:34,,,,,
pay_000009018313,M49496509,timing_captured_after_cutoff,False,49975,49975,,2025-09-15 18:38:32,,,,,
pay_000009018314,M15761217,timing_captured_after_cutoff,False,599931,599931,,2025-09-15 20:45:30,,,,,
pay_000009018315,M18284434,timing_captured_after_cutoff,False,150001,150001,,2025-09-15 21:52:09,,,,,
pay_000009018316,M43796998,timing_captured_after_cutoff,False,24981,24981,,2025-09-15 23:53:14,,,,,
pay_000009018317,M33463453,timing_captured_after_cutoff,False,99970,99970,,2025-09-15 21:08:16,,,,,
pay_000009018318,M74361119,timing_captured_after_cutoff,False,149996,149996,,2025-09-15 22:12:48,,,,,
pay_000009018319,M15740429,timing_captured_after_cutoff,False,349918,349918,,2025-09-15 23:59:26,,,,,
pay_000009018320,M16836277,timing_captured_after_cutoff,False,150089,150089,,2025-09-15 18:19:19,,,,,
pay_000009018321,M30352926,timing_captured_after_cutoff,False,199934,199934,,2025-09-15 21:26:46,,,,,
pay_000009018322,M61801892,timing_captured_after_cutoff,False,1249994,1249994,,2025-09-15 20:57:41,,,,,
pay_000009018323,M47392676,timing_captured_after_cutoff,False,599913,599913,,2025-09-15 21:41:11,,,,,
pay_000009018324,M46703582,timing_captured_after_cutoff,False,150055,150055,,2025-09-15 23:18:28,,,,,
pay_000009018325,M92568984,timing_captured_after_cutoff,False,24928,24928,,2025-09-15 23:59:30,,,,,
pay_000009018326,M68911010,timing_captured_after_cutoff,False,19906,19906,,2025-09-15 23:58:47,,,,,
pay_000009018327,M53392764,timing_captured_after_cutoff,False,349952,349952,,2025-09-15 21:19:59,,,,,
pay_000009018328,M89265581,timing_captured_after_cutoff,False,199961,199961,,2025-09-15 22:57:06,,,,,
pay_000009018329,M18434450,timing_captured_after_cutoff,False,349902,349902,,2025-09-15 19:14:24,,,,,
pay_000009018330,M95352063,timing_captured_after_cutoff,False,349990,349990,,2025-09-15 21:12:35,,,,,
pay_000009018331,M10979494,timing_captured_after_cutoff,False,1249937,1249937,,2025-09-15 19:49:10,,,,,
pay_000009018332,M68224272,timing_captured_after_cutoff,False,99902,99902,,2025-09-15 20:23:16,,,,,
pay_000009018333,M21559956,timing_captured_after_cutoff,False,1249935,1249935,,2025-09-15 22:23:50,,,,,
pay_000009018334,M85721345,timing_captured_after_cutoff,False,150077,150077,,2025-09-15 19:00:50,,,,,
pay_000009018335,M23521588,timing_captured_after_cutoff,False,599903,599903,,2025-09-15 18:29:37,,,,,
pay_000009018336,M65502006,timing_captured_after_cutoff,False,349913,349913,,2025-09-15 23:56:40,,,,,
pay_000009018337,M41193306,timing_captured_after_cutoff,False,99907,99907,,2025-09-15 21:05:56,,,,,
pay_000009018338,M16172155,timing_captured_after_cutoff,False,349942,349942,,2025-09-15 19:56:15,,,,,
pay_000009018339,M18434450,timing_captured_after_cutoff,False,24997,24997,,2025-09-15 23:32:42,,,,,
pay_000009018340,M30644274,timing_captured_after_cutoff,False,99921,99921,,2025-09-15 21:47:53,,,,,
pay_000009018341,M15740429,timing_captured_after_cutoff,False,99985,99985,,2025-09-15 21:59:11,,,,,
pay_000009018342,M94643657,timing_captured_after_cutoff,False,24966,24966,,2025-09-15 23:14:56,,,,,
pay_000009018343,M26065962,timing_captured_after_cutoff,False,24955,24955,,2025-09-15 19:44:57,,,,,
pay_000009018344,M83433129,timing_captured_after_cutoff,False,19951,19951,,2025-09-15 19:29:07,,,,,
pay_000009018345,M15195561,timing_captured_after_cutoff,False,24911,24911,,2025-09-15 22:25:33,,,,,
pay_000009018346,M71867858,timing_captured_after_cutoff,False,599955,599955,,2025-09-15 20:43:12,,,,,
pay_000009018347,M86128513,timing_captured_after_cutoff,False,599922,599922,,2025-09-15 20:49:29,,,,,
pay_000009018348,M28511554,timing_captured_after_cutoff,False,9982,9982,,2025-09-15 19:14:58,,,,,
pay_000009018349,M58602600,timing_captured_after_cutoff,False,49956,49956,,2025-09-15 19:09:14,,,,,
pay_000009018350,M43868403,timing_captured_after_cutoff,False,1249989,1249989,,2025-09-15 23:16:39,,,,,
pay_000009018351,M52421201,timing_captured_after_cutoff,False,9986,9986,,2025-09-15 23:55:00,,,,,
pay_000009018352,M16836277,timing_captured_after_cutoff,False,99926,99926,,2025-09-15 21:08:44,,,,,
pay_000009018353,M72642020,timing_captured_after_cutoff,False,9915,9915,,2025-09-15 20:28:05,,,,,
pay_000009018354,M69162026,timing_captured_after_cutoff,False,49947,49947,,2025-09-15 18:42:08,,,,,
pay_000009018355,M20078985,timing_captured_after_cutoff,False,24990,24990,,2025-09-15 23:27:56,,,,,
pay_000009018356,M37085072,timing_captured_after_cutoff,False,19973,19973,,2025-09-15 20:07:03,,,,,
pay_000009018357,M61853757,timing_captured_after_cutoff,False,49906,49906,,2025-09-15 22:00:54,,,,,
pay_000009018358,M30903465,timing_captured_after_cutoff,False,599942,599942,,2025-09-15 21:41:04,,,,,
